name,kana,zip,prefecture,city,street,building,station,phone,genre,takeout,delivery,takeoutUrl,deliveryUrl,siteUrl,eatinUrl,emoney,credit,private,nosmoking,easyaccess,close,time,seats,lat,lng
チャイナガーデン,,,神奈川県,秦野市,平沢496-1,,秦野駅,0463820266,中華料理,true,false,http://www.chinagarden.co.jp,,http://www.chinagarden.co.jp,http://www.chinagarden.co.jp,false,false,false,false,false,,,,35.3736098,139.2007033
ベーカリーアンドビア ブッチャーズ(BBB),,,神奈川県,厚木市,中町2-7内田ビル1F,,本厚木駅,0462599125,ハンバーガー,true,false,https://www.instagram.com/bbbutchers2018/,,https://www.instagram.com/bbbutchers2018/,https://www.instagram.com/bbbutchers2018/,false,false,false,false,false,,,,35.441617,139.363986
米花,,,愛知県,名古屋市東区,東桜1-14-12,,栄駅,0529573151,ベジ・ヴィーガン,true,false,https://komehanapan.wixsite.com/kobo,,https://komehanapan.wixsite.com/kobo,https://komehanapan.wixsite.com/kobo,false,false,false,false,false,,,,35.171546,136.9140772
モヨリノ錦栄店,,,愛知県,名古屋市中区,錦3丁目18番30号2F,,栄駅,0529510220,イタリアン,true,false,https://tabelog.com/aichi/A2301/A230103/23050347/?fbclid=IwAR3I5IVJGRQnvKDbJWtQYfOUKTm7Dwwtc_k8b7UBT0Nlf1nhxHW8CBK1mwA,,https://tabelog.com/aichi/A2301/A230103/23050347/?fbclid=IwAR3I5IVJGRQnvKDbJWtQYfOUKTm7Dwwtc_k8b7UBT0Nlf1nhxHW8CBK1mwA,https://tabelog.com/aichi/A2301/A230103/23050347/?fbclid=IwAR3I5IVJGRQnvKDbJWtQYfOUKTm7Dwwtc_k8b7UBT0Nlf1nhxHW8CBK1mwA,false,false,false,false,false,,,,35.1702916,136.9046187
a.ligne,,,愛知県,名古屋市中区,新栄2-3-12,,新栄町駅,0522537155,フレンチ,true,false,https://www.aligne.jp,,https://www.aligne.jp,https://www.aligne.jp,false,false,false,false,false,,,,35.1688664,136.923362
ホテルアークリッシュ豊橋,,,愛知県,豊橋市,駅前大通1-55,,豊橋駅,0532511120,フレンチ,true,false,https://www.arcriche.jp/2020/04/15/restaurantkei_delivery/,,https://www.arcriche.jp/2020/04/15/restaurantkei_delivery/,https://www.arcriche.jp/2020/04/15/restaurantkei_delivery/,false,false,false,false,false,,,,34.7627132,137.384061
ATTRACT奥山,,,愛知県,碧南市,二本木町3-50-1,,北新川駅,0566957755,カフェレストラン,true,false,https://attract-okuyama.com,,https://attract-okuyama.com,https://attract-okuyama.com,false,false,false,false,false,,,,34.8896975,137.014691
Ham&Sausage サルメリアポルチーニ,,,大阪府,大阪市福島区,福島5-11-3,,福島駅,0661105690,イタリアン,true,false,http://www.porcini.jp/,,http://www.porcini.jp/,http://www.porcini.jp/,false,false,false,false,false,,,,34.6960053,135.4867234
Natul~まるごとキッチン~,,,大阪府,大阪市西区,江戸堀1-23-31,,四つ橋線肥後橋駅,05058482798,ベジ・ヴィーガン,true,false,https://s.tabelog.com/osaka/A2701/A270102/27116759/top_amp/,,https://s.tabelog.com/osaka/A2701/A270102/27116759/top_amp/,https://s.tabelog.com/osaka/A2701/A270102/27116759/top_amp/,false,false,false,false,false,,,,34.6896219,135.4933956
鉄板焼き お好み焼き oribe(オリベ),,,大阪府,大阪市西区,新町1丁目6−18,,四ツ橋駅,0665328266,その他,true,false,http://o-ri-be.com/,,http://o-ri-be.com/,http://o-ri-be.com/,false,false,false,false,false,,,,34.6762298,135.4961819
うれしい居酒屋 酒歌,,,大阪府,大阪市西区,新町2-19-20,,西大橋駅,0665345552,居酒屋・ダイニングバー,true,false,https://www.instagram.com/sakasongtaro/,,https://www.instagram.com/sakasongtaro/,https://www.instagram.com/sakasongtaro/,false,false,false,false,false,,,,34.6765099,135.490888
BISTRO LAMPE,,,大阪府,大阪市西区,南堀江4-14-14コートネクスト南堀江1階,,西長堀駅,0665689929,フレンチ,true,false,https://bistrolampe.com,,https://bistrolampe.com,https://bistrolampe.com,false,false,false,false,false,,,,34.6721815,135.4848671
中国菜shinpei,,,大阪府,大阪市西区,靱本町1-1-18,,本町駅,0664477726,中華料理,true,false,https://tabelog.com/osaka/A2701/A270106/27089571/,,https://tabelog.com/osaka/A2701/A270106/27089571/,https://tabelog.com/osaka/A2701/A270106/27089571/,false,false,false,false,false,,,,34.686767,135.4977858
靱本町がく,,,大阪府,大阪市西区,靱本町1-14-15本町クイーバービル1F,,本町駅,0664793459,和食,true,false,https://www.utsubo-gaku.com/,,https://www.utsubo-gaku.com/,https://www.utsubo-gaku.com/,false,false,false,false,false,,,,34.6845648,135.4953879
HATSU,,,大阪府,大阪市北区,1-4-20第二ロイヤルビルディング1F,,北新地駅,0663443831,フレンチ,true,false,https://hatsu-osaka.jp/,,https://hatsu-osaka.jp/,https://hatsu-osaka.jp/,false,false,false,false,false,,,,34.697386600000009,135.5099808
ドルフィンズ梅田店,,,大阪府,大阪市北区,芝田1-5-2大和ビル,,梅田駅,0663739041,ビールバー,true,false,http://umeda.dolphins.co.jp/,,http://umeda.dolphins.co.jp/,http://umeda.dolphins.co.jp/,false,false,false,false,false,,,,34.7062541,135.4974157
麺屋・國丸 梅田店。,,,大阪府,大阪市北区,中崎西2丁目1-4,,梅田駅,0663619201,その他,true,false,https://www.kunimaru.net/,,https://www.kunimaru.net/,https://www.kunimaru.net/,false,false,false,false,false,,,,34.7055265,135.5033135
自然派ワインとお好み焼き Pasania- パセミヤ,,,大阪府,大阪市北区,中之島3丁目3−23中之島ダイビル3階,,肥後橋駅,0662257464,その他,true,false,http://www.pasania.osaka/,,http://www.pasania.osaka/,http://www.pasania.osaka/,false,false,false,false,false,,,,34.6931156,135.4935985
アルモリカ,,,大阪府,大阪市中央区,瓦町4-3-14-B1F,,本町駅,0662268955,フレンチ,true,false,https://restaurant.ikyu.com/sd/114007/?ikCo=10000163&ikyh=p__s_accnm,,https://restaurant.ikyu.com/sd/114007/?ikCo=10000163&ikyh=p__s_accnm,https://restaurant.ikyu.com/sd/114007/?ikCo=10000163&ikyh=p__s_accnm,false,false,false,false,false,,,,34.68573,135.49964
鳥はな,,,大阪府,堺市東区,日置荘西町1-22-19,,初芝駅,0722850094,居酒屋・ダイニングバー,true,false,https://tabelog.com/osaka/A2705/A270501/27022314/,,https://tabelog.com/osaka/A2705/A270501/27022314/,https://tabelog.com/osaka/A2705/A270501/27022314/,false,false,false,false,false,,,,34.5436327,135.5283485
めし とーこ,,,大阪府,寝屋川市,寿町21-22,,香里園駅,0728312902,居酒屋・ダイニングバー,true,false,https://casual-japanese-style-restaurant-481.business.site/,,https://casual-japanese-style-restaurant-481.business.site/,https://casual-japanese-style-restaurant-481.business.site/,false,false,false,false,false,,,,34.7803559,135.6246933
下鴨福助,,,京都府,京都市左京区,下鴨西高木町37,,北大路駅,05034641850,和食,true,false,http://www.shimogamo-fukusuke.co.jp,,http://www.shimogamo-fukusuke.co.jp,http://www.shimogamo-fukusuke.co.jp,false,false,false,false,false,,,,35.043231,135.7751483
瓢亭,,,京都府,京都市左京区,南禅寺草川町35,,蹴上駅,0757714116,和食,true,false,http://hyotei.co.jp/,,http://hyotei.co.jp/,http://hyotei.co.jp/,false,false,false,false,false,,,,35.0113491,135.7864459
パエリア&グリル バラッカ,,,京都府,京都市中京区,柳八幡町78,,京都市役所前駅,0752568731,スペイン料理,true,false,http://www.barraca.jp,,http://www.barraca.jp,http://www.barraca.jp,false,false,false,false,false,,,,35.0099339,135.7640849
ル・ピックアシエット,,,京都府,京都市東山区,下馬町491アースコート清水,,清水五条駅,0755319850,フレンチ,true,false,https://le-pique-assiette.com/access/,,https://le-pique-assiette.com/access/,https://le-pique-assiette.com/access/,false,false,false,false,false,,,,34.992186,135.776942
江戸京 本店,,,京都府,京都市東山区,三条通大橋東入大橋町103高樹会館地下1F,,三条京阪駅,0757625355,寿司,true,false,http://www.edokyo.com/,,http://www.edokyo.com/,http://www.edokyo.com/,false,false,false,false,false,,,,35.0094338,135.7733206
力すし,,,福岡県,福岡市東区,原田2丁目26−19山口ビル,,箱崎駅,0926218389,寿司,true,false,https://rikisushi.jimdofree.com,,https://rikisushi.jimdofree.com,https://rikisushi.jimdofree.com,false,false,false,false,false,,,,33.619112,130.4324
石堂橋 白つぐ,,,福岡県,福岡市博多区,御供所町2−40,,祇園駅,0924003569,和食,true,false,http://shiratsugu.co.jp/,,http://shiratsugu.co.jp/,http://shiratsugu.co.jp/,false,false,false,false,false,,,,33.5957681,130.4139723
出汁と小鉢の和食 なのに,,,福岡県,福岡市博多区,上呉服町2−232F,,祇園駅,0926886521,居酒屋・ダイニングバー,true,false,https://hakata-nanoni.com/,,https://hakata-nanoni.com/,https://hakata-nanoni.com/,false,false,false,false,false,,,,33.5976625,130.4115631
博多とりかわ大臣・駅前串房,,,福岡県,福岡市博多区,博多駅前4丁目5−5,,博多駅,0922622007,焼き鳥,true,false,https://hakata-torikawa.com/,,https://hakata-torikawa.com/,https://hakata-torikawa.com/,false,false,false,false,false,,,,33.5855567,130.4166215
Il Sol Levante,,,福岡県,福岡市中央区,警固2丁目14−1,,赤坂駅,0927136888,イタリアン,true,false,https://ilsollevante.com,,https://ilsollevante.com,https://ilsollevante.com,false,false,false,false,false,,,,33.5845747,130.3914135
Rotisserie Lampe,,,福岡県,福岡市中央区,白金1丁目15−7,,薬院駅,0925212915,フレンチ,true,false,https://rotisserie-lampe.owst.jp,,https://rotisserie-lampe.owst.jp,https://rotisserie-lampe.owst.jp,false,false,false,false,false,,,,33.5795576,130.4042862
GASTRO PUB ALES(エールズ),,,福岡県,福岡市中央区,舞鶴1丁目3−14,,赤坂駅,0927220600,ビールバー,true,false,http://alescook.blog.fc2.com,,http://alescook.blog.fc2.com,http://alescook.blog.fc2.com,false,false,false,false,false,,,,33.5914863,130.3927191
Ibizarte,,,福岡県,福岡市中央区,薬院1丁目16−17,,薬院駅,0927150153,スペイン料理,true,false,http://www.ibiza-familia.com,,http://www.ibiza-familia.com,http://www.ibiza-familia.com,false,false,false,false,false,,,,33.5841625,130.4004777
柚子もつ鍋 松葉,,,福岡県,福岡市中央区,薬院4丁目18−5,,薬院駅,0925175947,鍋料理,true,false,https://www.shoyo.shop/,,https://www.shoyo.shop/,https://www.shoyo.shop/,false,false,false,false,false,,,,33.5794523,130.3953474
HAPPY HILL,,,福岡県,福岡市中央区,薬院4丁目21−1KKRホテル博多1F,,薬院駅,0927913299,カフェレストラン,true,false,https://happyhill.shopinfo.jp,,https://happyhill.shopinfo.jp,https://happyhill.shopinfo.jp,false,false,false,false,false,,,,33.5788808,130.3935023
ぶどう酒場 レガレガ,,,福岡県,福岡市中央区,六本松2丁目15−17ツクダビル1F,,六本松駅,0927918819,イタリアン,true,false,http://atmos-dining.com,,http://atmos-dining.com,http://atmos-dining.com,false,false,false,false,false,,,,33.5780959,130.3777216
鳥飼カフェ,,,福岡県,福岡市中央区,六本松2丁目6−6,,六本松駅,0924010610,喫茶店・カフェ,true,false,https://torikai-cafe.com,,https://torikai-cafe.com,https://torikai-cafe.com,false,false,false,false,false,,,,33.5783782,130.3774586
肉のだるま,,,福岡県,福岡市中央区,六本松3丁目8−4,,六本松駅,0927071029,焼肉,true,false,http://atmos-dining.com,,http://atmos-dining.com,http://atmos-dining.com,false,false,false,false,false,,,,33.5783073,130.37966
博多焼肉うしお 長丘店,,,福岡県,福岡市南区,長丘3丁目10−8,,高宮駅,0924083929,焼肉,true,false,https://ushio.owst.jp,,https://ushio.owst.jp,https://ushio.owst.jp,false,false,false,false,false,,,,33.5533495,130.392734
シェ・ヒグチ,,,福岡県,福岡市南区,長丘5丁目25−25,,高宮駅,0925555456,フレンチ,true,false,https://www.chezhiguchi.com,,https://www.chezhiguchi.com,https://www.chezhiguchi.com,false,false,false,false,false,,,,33.556841299999988,130.3880385
チムニーギオット,,,茨城県,つくば市,稲荷前27-2,,つくば駅,0298523598,イタリアン,true,false,http://www.italian.co.jp/,,http://www.italian.co.jp/,http://www.italian.co.jp/,false,false,false,false,false,,,,36.0483199,140.1237063
プリズム,,,茨城県,つくばみらい市,富士見ヶ丘1丁目13-17,,みらい平駅,0297447028,カフェレストラン,true,false,https://laforetdeprisme.wixsite.com/prisme,,https://laforetdeprisme.wixsite.com/prisme,https://laforetdeprisme.wixsite.com/prisme,false,false,false,false,false,,,,36.005762,140.0301767
檸檬堂,,,埼玉県,さいたま市大宮区,東町2丁目87グリーンフォレスト103,,大宮駅,08030209732,喫茶店・カフェ,true,false,http://www.lemondou.jp/,,http://www.lemondou.jp/,http://www.lemondou.jp/,false,false,false,false,false,,,,35.9086467,139.6314815
MESO,,,富山県,射水市,三ケ3275-3サンシャイン小杉103,,小杉駅,0766555524,カフェレストラン,true,false,http://meso-meso.com/meso/,,http://meso-meso.com/meso/,http://meso-meso.com/meso/,false,false,false,false,false,,,,36.7232826,137.0934586
NIKUO 中谷精肉店,,,石川県,金沢市,森山2丁目1−25,,金沢駅,0762523624,焼肉,true,false,https://nikuo1950.shop-pro.jp/,,https://nikuo1950.shop-pro.jp/,https://nikuo1950.shop-pro.jp/,false,false,false,false,false,,,,36.5790312,136.6700965
Necojaraci(ネコジャラシ),,,石川県,金沢市,保古3丁目170,,金沢駅,0762279199,イタリアン,true,false,http://necojaraci.com/,,http://necojaraci.com/,http://necojaraci.com/,false,false,false,false,false,,,,36.5600334,136.6183089
HUM&Go coffee and stock 野々市,,,石川県,野々市,市住吉町14−56,,金沢駅,0762563386,カフェレストラン,true,false,http://www.omamesha.com/brands002.html,,http://www.omamesha.com/brands002.html,http://www.omamesha.com/brands002.html,false,false,false,false,false,,,,36.5268405,136.6194649
白玉蘭-MOKUREN,,,長野県,長野市,安茂里小市2-18-5,,安茂里駅,0262138181,中華料理,true,false,http://www.mokuren-c.com,,http://www.mokuren-c.com,http://www.mokuren-c.com,false,false,false,false,false,,,,36.6263527,138.1473353
リストランテ フローリア,,,長野県,長野市,篠ノ井杵淵48-7,,篠ノ井駅,0262143446,イタリアン,true,false,https://www.ristorante-floria.com/,,https://www.ristorante-floria.com/,https://www.ristorante-floria.com/,false,false,false,false,false,,,,36.5822669,138.1880697
洋食酒場chelu(チェルー),,,長野県,長野市,大字鶴賀南千歳860-24ビトロアレイ2.2階B室,,長野駅,0262259798,イタリアン,true,false,https://chelu1234.owst.jp/,,https://chelu1234.owst.jp/,https://chelu1234.owst.jp/,false,false,false,false,false,,,,36.6464432,138.188229
大人の隠れ家イタリアン ルチェルナ,,,長野県,松本市,梓川倭88-4,,一日市場駅,0263787277,イタリアン,true,false,https://www.lucerna2006.jp/,,https://www.lucerna2006.jp/,https://www.lucerna2006.jp/,false,false,false,false,false,,,,36.2389834,137.8852833
トラットリア ジラソーレ,,,長野県,松本市,巾上4-32,,松本駅,0263322900,イタリアン,true,false,http://www.gira-sole.com/,,http://www.gira-sole.com/,http://www.gira-sole.com/,false,false,false,false,false,,,,36.2325117,137.9621869
ワインカフェ サルト,,,長野県,松本市,大手2丁目6-22,,松本駅,0263369333,イタリアン,true,false,https://www.winecafe-sarto.com/,,https://www.winecafe-sarto.com/,https://www.winecafe-sarto.com/,false,false,false,false,false,,,,36.2354302,137.9672041
LA CHIAVE,,,長野県,松本市,中央1-11-11センターイン伊勢町ビル1階,,松本駅,0263556838,イタリアン,true,false,https://lachiave-matsumoto.com/,,https://lachiave-matsumoto.com/,https://lachiave-matsumoto.com/,false,false,false,false,false,,,,36.2327637,137.9669405
鶏バル  ワインのぐっさん,,,長野県,佐久市,佐久平駅南15-3永存第二ビル1F,,佐久平駅,0267886117,その他,true,false,https://s.tabelog.com/nagano/A2003/A200302/20020897/,,https://s.tabelog.com/nagano/A2003/A200302/20020897/,https://s.tabelog.com/nagano/A2003/A200302/20020897/,false,false,false,false,false,,,,36.2750542,138.4654129
うなぎのまつもと,,,三重県,多気郡,明和町大字行部80,,斎宮駅,0596552581,うなぎ,true,false,http://www.unagi-matsumoto.co.jp/index.html,,http://www.unagi-matsumoto.co.jp/index.html,http://www.unagi-matsumoto.co.jp/index.html,false,false,false,false,false,,,,34.5735541,136.6283593
食堂ひらりん,,,千葉県,印旛郡,酒々井町中川58-6,,酒々井駅,0434966669,とんかつ,true,false,https://syokudouhirarin.on.omisenomikata.jp/,,https://syokudouhirarin.on.omisenomikata.jp/,https://syokudouhirarin.on.omisenomikata.jp/,false,false,false,false,false,,,,35.7346641,140.2728097
HIIRAGIYAMA GARDEN (柊山ガーデン),,,愛知県,大府市,柊山町3-299,,大府駅,0562854900,カフェレストラン,true,false,https://tabelog.com/aichi/A2304/A230401/23048447/,,https://tabelog.com/aichi/A2304/A230401/23048447/,https://tabelog.com/aichi/A2304/A230401/23048447/,false,false,false,false,false,,,,35.0197969,136.9508001
熟成和牛焼肉エイジング・ビーフ吉祥寺店,,,東京都,武蔵野市,吉祥寺本町2-14-3リベルテ東京ビルB1F,,吉祥寺駅,0422276932,焼肉,true,false,https://agingbeef.jp/location/ab_kichijoji/,,https://agingbeef.jp/location/ab_kichijoji/,https://agingbeef.jp/location/ab_kichijoji/,false,false,false,false,false,,,,35.7059414,139.5773034
